Shipping_ID,Shipment Date,Plant_ID,Sales_ID,Shipping Quantity,Shipping Method,Delivery Status,Tracking Number
a2f8f325-2efc,2023-09-13,003C,dff9369e-2e80,4.0,Land,Pending,6fc3cc36-8f84-41ce
b29288e1-c5e5,2024-02-03,001C,fdf26ccc-0e90,17.0,Air,In Transit,37bc7988-05af-4746
40df8d82-64a5,2024-04-30,002P,8eb7bca8-4c39,3.0,Land,Delivered,b6e7de65-74a5-4e22
c40ed90a-3664,2024-03-09,001P,be42a408-7ff6,,Sea,Pending,1a777fd1-3ad6-4c49
6ddf67ed-1020,2023-11-07,001C,ecc1f94b-aa94,,Land,Delivered,3feaf0d8-dafd-4998
6b64fc70-b56c,2023-11-08,004U,cb0c53df-6d5d,0.0,Sea,Delayed,0aec63ab-83e1-45e2
46115d02-49b4,2023-10-31,003B,7938913c-8eb6,7.0,Sea,Pending,559dbffa-4f87-41cc
3f4e2a03-bdbc,2024-04-19,002P,76476997-7664,0.0,Air,Delayed,6b1fe9c9-a3bf-456d
1a209371-d880,2023-12-08,004U,86e2bf5c-bfb6,0.0,Sea,Delayed,03f680ae-8fd0-4175
d657721d-1437,2023-06-28,003B,d9ef14a2-90bd,12.0,Sea,In Transit,ecf163c1-0cde-43b6
77504b80-7eae,2023-07-14,003B,337cd120-0d1a,9.0,Land,Pending,b50cf353-be03-430b
840b6353-551b,2023-10-02,002P,d2a9fa96-fec1,5.0,Air,In Transit,35fedeeb-8f62-4808
d50ae214-ec7e,2023-11-24,001E,abc11da0-0a5a,7.0,Land,Delivered,c5e4053a-1f85-4528
ae49370e-81e7,2023-11-02,001C,84f17844-2fe7,,Air,In Transit,9e14d9b7-ae58-48b7
f7f6b99b-3db3,2023-07-31,006P,1bc11128-39d2,2.0,Air,Delivered,7b08221f-2ea9-48ba
52f7aa26-ead8,2023-10-06,003B,6b2f997d-fff7,0.0,Air,Delayed,1f683e77-5d26-4f74
1356ece8-fc15,2024-01-27,001E,fff66547-a50c,4.0,Sea,Pending,ee27ec42-095e-4bd2
8e40055d-e6f8,2024-01-06,003B,5a63c1e0-f285,0.0,Air,Delayed,6a6f9962-20c7-4c29
db436314-af11,2023-09-20,002P,aa908ece-4464,0.0,Sea,Delayed,bd854d19-62fc-41d5
6fb2aa0a-3077,2024-02-14,001P,acc043a4-d1ad,6.0,Land,Delivered,cf22198c-fb60-48b3
3172529b-0c64,2024-03-06,005M,0e351540-0bfc,3.0,Land,In Transit,26956728-e423-4d31
c7218d46-dffd,2024-01-16,003B,d611bba6-4a6b,1.0,Air,Pending,39d1dd94-85d8-4f3b
cbcd6b39-c893,2024-02-16,001C,6c335fb1-933c,3.0,Sea,In Transit,9710d48e-ef9e-4903
c8b5dbe6-cbf9,2024-02-21,002P,abe9f331-5bbb,0.0,Sea,Delayed,89785ae7-b086-4bc8
667baba7-cf66,2023-07-04,005M,6edd5e6a-4de0,3.0,Sea,Pending,e76ec12a-f1d5-4fc3
c72f37a5-2ad1,2023-09-25,006P,504acc6a-1785,11.0,Air,Delivered,2c59d2dd-d6fc-47aa
05f9a6b0-560e,2023-09-17,001E,4d4870c0-1653,5.0,Sea,In Transit,d8a5c274-2e96-4128
a10ff352-055e,2023-09-13,006P,eeea4d1c-312e,,Land,Delivered,2e664185-b565-4444
3f515824-d92b,2023-08-04,004U,0e573430-a072,1.0,Sea,In Transit,ed7ea1ee-ed21-47b1
77477001-bae3,2023-11-10,006P,8565cc04-e504,2.0,Air,Delivered,02b169da-2c46-4769
f8e159ba-233e,2023-06-04,001C,f90eb4c6-aa1b,2.0,Sea,Pending,0dedeb1e-f8dc-4ae0
e991ede7-5805,2023-09-21,002P,7f4f64ae-9d74,1.0,Land,Delivered,0c32ba3b-4d6d-450e
fe722537-8ff7,2023-06-22,003C,5ae39704-834f,0.0,Sea,Delayed,958b3770-c835-4674
a86493b9-9c8c,2024-02-03,003C,60ddfa3f-7bcb,0.0,Land,Delayed,e0f0c733-06e6-4780
7d7a2cd1-a585,2023-11-14,004U,07a70b7e-72f0,5.0,Air,Pending,7d528aef-04c4-4df3
2ca9ec1b-fb46,2023-12-28,005M,7403d6e0-5cc0,0.0,Sea,Delayed,1ecff97c-5091-46a1
384e6485-d916,2023-08-27,002P,ea1665e0-6cbd,4.0,Sea,Delivered,52aff5ca-ffdd-4ab8
5a1a9c8c-931d,2024-04-26,001C,bbd307c8-884f,10.0,Sea,Pending,6b767f02-1ed8-49c0
2ec48376-f7d5,2024-02-24,002P,8251b2db-4f26,10.0,Air,Pending,e9e35fd2-3781-489c
7914f099-037b,2024-02-21,006P,8c091e32-8f60,4.0,Land,Delivered,091a55c9-00cf-42d7
2021f145-a2a9,2023-08-11,001C,b2c61559-bfd4,,Land,Pending,cf10257f-ef40-44d5
bcc15f4a-9747,2023-09-24,002P,de2c512b-62b6,9.0,Land,Delivered,9b625036-85f5-4c00
df7e96e5-1334,2024-02-26,002P,3dc92ca8-6fb5,5.0,Land,Pending,94a5e7de-5994-422d
1c4c3365-2f46,2023-11-13,005M,efa5a1e3-523a,0.0,Sea,Delayed,b9f9861d-9a26-41f0
0764e672-b6ff,2023-11-30,003C,3f0b9437-97e6,,Air,Delivered,88e00db0-2a04-4f6d
f13c51ce-86e7,2024-02-11,003B,eeaa9dba-e21f,10.0,Sea,In Transit,5a351713-1298-4e38
4bcb94f6-e196,2024-02-23,003C,edcb73a3-a9c3,18.0,Land,Delivered,641830b9-fedd-4578
c00ca6c3-e972,2023-08-17,003C,cf80bdb2-e0f6,5.0,Land,Pending,62c0cb0d-4290-4a79
d38908c8-a713,2023-10-28,001E,e0e9d37c-1a3f,4.0,Sea,In Transit,4d4ebaf6-0a8d-44c2
897d4ebc-66d9,2024-02-11,001E,0301a64f-a4ee,1.0,Land,Delivered,38704999-752c-4e5a
d07e9a82-7ddd,2023-08-27,005M,0fbe3b5c-39ae,4.0,Sea,Pending,3b0eb401-f57f-4984
f2c91d07-ad79,2024-04-02,006P,55d61fdd-3286,0.0,Sea,Delayed,a122d335-4287-4f3f
6af8363c-f80c,2024-01-05,004U,b4318944-b3c7,0.0,Air,Delayed,63ffa496-2ae7-4a3c
96e45adf-b5cd,2024-02-13,004U,6e99c20a-a8f2,1.0,Air,Pending,087b92b8-79b9-425c
7b51a163-528a,2023-09-23,003B,509da1f8-2dfc,4.0,Sea,Delivered,d9b8f35d-e755-4f9e
969f20af-2f7b,2023-11-06,003C,b794fee3-d8be,3.0,Air,In Transit,e5eb916f-157a-471e
87758576-e3d5,2024-02-20,002P,b6b32358-8f62,5.0,Air,In Transit,7eafde37-5ba1-4534
cd3bb542-48fb,2023-09-08,006P,f1159ed2-84e0,4.0,Land,In Transit,f3262ad4-3351-4624
32d6091a-3a39,2023-08-14,004U,259feabc-f1ef,12.0,Sea,In Transit,850b395e-beeb-4df8
48bd4fb7-6e00,2024-04-13,001E,83126bc7-7989,4.0,Sea,Pending,7239f243-479a-496a
b8c9f602-e026,2024-04-28,001E,9b2860ba-d51a,10.0,Sea,In Transit,ab27cdb4-c418-4ae0
c21248ff-e782,2024-01-18,004U,df39f7b3-317c,2.0,Land,In Transit,ee02332c-b055-440a
8e0a974d-eee1,2023-09-04,001P,9359b068-da8d,5.0,Land,In Transit,5a236d72-dc2c-45ca
32d3b90e-78d0,2023-08-30,001E,d721dc49-bb1b,5.0,Air,In Transit,f66242a3-40e3-4ef2
ca310174-95b1,2023-08-11,002P,74b78f25-bd69,15.0,Sea,In Transit,4cb327d8-41b2-42e9
6d69975e-57f1,2023-07-05,004U,bb1ac70f-2471,0.0,Air,Delayed,93cc772c-a118-48a9
b63364c4-0745,2024-03-23,001C,5f4cc560-7263,1.0,Land,In Transit,d9a34c0a-21cd-476b
7b592c98-db62,2023-10-01,002P,7046ee2e-df5f,0.0,Sea,Delayed,922ecd4f-9d95-4006
a3607829-ead1,2023-11-13,003C,db5b433c-f636,0.0,Sea,Delayed,8917289c-fd81-4ac0
689f68a9-4743,2023-09-25,001E,bfe7fa6e-0393,0.0,Air,Delayed,12104aaf-9b6b-4b5c
f4b7184a-8524,2023-11-26,001P,416d499c-7bf2,1.0,Sea,Delivered,bd3e85a5-c8ac-4b59
2b844b01-bd12,2023-08-30,003B,7f661fa9-774a,10.0,Air,Delivered,5c1ae55f-b4a5-4573
35b6f8b6-bda1,2024-02-08,003B,34a97bef-6a76,1.0,Sea,In Transit,594b0fb3-da37-485e
5cf8adff-b3d8,2023-08-30,003B,73b85d77-6d8f,,Sea,In Transit,4cf91720-3e9e-4043
2916063f-13ee,2023-12-28,004U,51d60844-468f,2.0,Land,In Transit,eba4f506-cdf9-407e
8a9d4247-26a5,2023-10-24,001P,efac049e-4bc4,0.0,Air,Delayed,2bd570ea-f685-4cfd
3f761ea1-2439,2024-04-24,001P,9213d981-7d80,1.0,Air,Delivered,8ac8f6af-d251-4f92
778391c8-5e0d,2023-11-18,001C,45e82a7a-6387,0.0,Air,Delayed,33ca1c3d-ac7c-418a
7079c1ef-ecb1,2024-03-22,001E,4a3b58d1-5ef8,11.0,Air,Delivered,340564a5-455a-4095
06bf83ed-1d0c,2024-01-28,002P,9fe58d16-8f1a,5.0,Air,In Transit,d0c1303b-722f-4363
42477b0e-d340,2023-10-06,001C,58496cd2-0b1c,7.0,Land,Pending,693dc780-f288-40ff
9dbdf477-9859,2024-02-22,006P,1405cd50-1c14,9.0,Air,In Transit,fc766dea-6786-4922
8279dbbb-f0d4,2024-03-11,001E,f604e114-26e5,16.0,Air,Delivered,605f3100-aa1e-41c4
d6f2d0bb-e461,2023-09-11,003B,f07bf7fa-d2c9,,Air,In Transit,43e1fbde-c289-44f6
96f1d88f-7317,2023-07-14,001P,e3411993-0aec,16.0,Air,In Transit,b111e001-6e80-4ead
dc72e4b2-47f4,2024-03-25,001E,eeb15270-67e0,3.0,Land,In Transit,b264f7c7-cdfe-4016
7955c476-bdd8,2024-02-21,001E,fd097ca0-e83a,1.0,Air,Pending,97dd9f87-cdaa-4626
0d5a5c3b-163e,2023-11-11,004U,16323fbd-648d,16.0,Sea,Delivered,bd4013d9-4aa7-48d5
cbb042aa-904f,2023-09-04,002P,d2babeb8-44f1,0.0,Air,Delayed,100e7ce2-ec58-47a1
29074c3e-bf0c,2023-09-27,002P,dfa60e82-1ba0,6.0,Sea,In Transit,163b5e88-0926-4e3f
505b03cd-baab,2023-09-08,001P,48b491ac-f77b,12.0,Sea,In Transit,882567d0-2ae2-40a8
f7982b51-44c2,2024-03-21,003B,ed093d7e-c2bc,8.0,Land,Pending,8ce81fd2-a529-4372
bb286175-7da6,2023-12-30,002P,8ecec2ff-efb0,,Air,In Transit,abcf5ef2-90f2-4ba9
3063794c-a38f,2024-02-13,001P,bc89d758-cf5e,6.0,Sea,Delivered,64b3d92c-6133-4b0a
afb17825-fbba,2023-06-22,002P,9a27e747-6118,7.0,Sea,In Transit,e84ed8a0-ca4e-462e
f98bb83e-51b4,2024-02-21,001P,e955abf3-5b27,3.0,Sea,In Transit,0f45eaee-3b2a-4272
bfbd189f-48b0,2024-01-20,001P,b87bc11a-0685,,Air,Delivered,dab2478c-aed2-452a
7dd1fb05-e41a,2023-08-22,005M,64bbd49c-1623,9.0,Land,In Transit,a52d7122-5121-47a3
e2c21690-3ba2,2024-01-20,001P,bacb20d2-a80c,3.0,Land,In Transit,979fa62f-96f1-4ac8
6b40fd11-a63a,2024-02-01,001E,8c16a149-d3dd,10.0,Land,In Transit,d6700c6f-f299-46b6
b177a801-9726,2023-06-23,005M,4b105499-abb4,15.0,Sea,Pending,6cea856d-48a1-4ced
5e23d89c-c143,2024-02-10,001C,66d6a405-b95a,0.0,Land,Delayed,3395d82a-97c9-455a
377630e9-d37b,2023-11-15,006P,bd8655ce-364e,0.0,Sea,Delayed,3d56e53f-19bb-4df9
d32a02df-f1f3,2023-12-27,001E,f8b2ea4a-a4ef,2.0,Land,Delivered,5e0a3630-d29e-469e
5a2ced34-270f,2023-12-31,001P,a53879af-6af0,2.0,Air,In Transit,7937e0a5-eccb-4ea1
95179cd8-9ac7,2023-11-13,006P,f66d54cc-9c26,6.0,Land,Pending,f38c9350-5d47-4fb5
5e048154-94e0,2023-12-16,001P,43115387-52dc,,Sea,Delivered,f8f54052-dce0-467a
b0260bf9-ab0d,2023-07-08,001E,c3dbfb0f-6685,16.0,Land,Delivered,cf4dbaee-634e-4117
bfe4f20e-7c0c,2024-04-29,003B,dd24f1fb-145a,0.0,Land,Delayed,a5b2d2d0-3f72-4a8b
e529318a-a640,2023-11-23,003B,56bcf0af-4912,10.0,Air,Pending,8ca831ca-339c-4048
4680402a-d41e,2024-04-08,006P,5e69aa28-9fa2,1.0,Sea,Delivered,b0dd33c5-b6dc-47d8
0a96a67c-f675,2023-12-21,002P,4acb9497-a8e0,6.0,Air,Delivered,16bf75ff-8db3-461e
fbd7f9b9-98fb,2023-10-24,001P,68874135-9bcf,1.0,Land,Delivered,80f295eb-f490-47f5
b34c6bb8-9600,2024-01-26,005M,4a61beed-4241,1.0,Land,In Transit,daf9c706-8b89-46bb
7452002b-cf2c,2023-08-06,003B,021b7bb7-f4b5,9.0,Air,In Transit,3da11419-a16d-4638
b6013819-d416,2023-09-26,001P,43d43603-a86f,,Land,In Transit,fb9d609b-5e59-4457
d091ecaa-6dde,2023-07-22,006P,55605f1c-40fc,2.0,Air,Pending,019f08f7-ce4d-4fc5
8c1e67d6-9190,2024-01-09,001C,5805d45b-5c46,4.0,Land,Delivered,3e30e41e-80ee-4793
11c6ea8b-e062,2023-10-18,006P,207a48cd-8b91,4.0,Air,In Transit,bc7a7e44-8e74-44b7
1fd97932-ece6,2023-06-28,004U,b8c86d0b-d01d,0.0,Land,Delayed,bc46e0c9-e159-4450
17aa5f5d-770a,2024-03-11,001P,6444fd05-1358,2.0,Air,In Transit,db55adad-81ee-4718
963187e8-02ea,2024-03-19,001C,63a712e6-a4b0,6.0,Air,Delivered,d7f59bca-0a0e-481c
8d3302b7-a139,2023-11-25,004U,dda0cd37-6261,11.0,Land,Pending,4dff8065-3a67-4096
ad83d88b-5c18,2024-03-16,003B,fa8c0c06-cd0f,1.0,Land,Pending,bfd529d6-4f3a-4b30
9e0cca02-7643,2024-03-06,001E,e24cd8e9-3568,3.0,Sea,In Transit,744a68a0-6938-4d8a
b24f3eb3-7111,2023-11-07,001P,cc254790-530a,0.0,Land,Delayed,a0513d83-94b7-4db0
928d90fe-5952,2023-09-26,001P,8fb06e5f-901a,1.0,Land,Delivered,314106cb-7a7d-4189
0cac4216-2c9a,2023-12-02,001C,acbd117f-28d9,4.0,Sea,In Transit,61ab3341-4968-4d6b
8dc95a49-d293,2024-02-27,005M,e452ec69-6851,0.0,Air,Delayed,a0ff4a7c-3003-4342
ccb75611-de2a,2024-01-16,002P,5bc1bbfb-2d9f,8.0,Land,In Transit,9ae535b8-c25f-43b8
51e016ae-026a,2023-09-10,006P,c35f49c2-fc95,3.0,Land,Delivered,c3afe42b-1813-41a2
be87594a-0b34,2023-06-15,003C,21eb7cdf-cada,,Air,Pending,1b8155ad-3d4b-4b39
e9209bca-02f2,2023-10-16,002P,249bb5b5-a2b9,0.0,Land,Delayed,633cdc15-63c4-49a7
5cbed5ba-d337,2024-02-28,001C,cad20dc1-4af5,2.0,Sea,In Transit,7307c36a-a2a5-4922
630ffd71-3d49,2024-03-28,006P,d7e3f2f1-5b73,3.0,Air,In Transit,e5382ac0-8efc-4e57
3b93a040-03d8,2023-10-06,001P,326b5be2-cf06,5.0,Land,Pending,c87a8a25-83d1-4be3
04687e6d-42f9,2024-01-08,001P,8f88d2ae-670a,10.0,Land,In Transit,feb66713-c535-4f94
ee2800aa-bb60,2023-08-22,003C,f5127c5e-4aab,,Air,Pending,7a63f153-8504-455e
81c98be7-a42e,2024-02-14,003B,e9f45d7a-7378,,Land,In Transit,8d7faba2-16d8-4297
ad7fc6bb-9b92,2024-02-09,006P,e1c4da55-aa37,2.0,Air,Delivered,419c1a78-8d3d-4612
4da8d8ae-d883,2023-07-31,001C,e1a24edb-cfd6,8.0,Sea,Pending,ddbf353a-cecc-48e8
831f0c86-4869,2023-08-31,001C,77f389f7-d0c5,8.0,Sea,Delivered,f16b2fdf-836a-4b15
98eccbe9-f25d,2023-08-29,006P,1dac351b-2c8b,4.0,Air,Delivered,cecfd0d0-afb9-418d
11493c9d-6a4d,2023-10-14,002P,657916c8-e8d6,17.0,Land,Pending,305f5d43-a3a7-4f76
878e5506-b86f,2024-04-06,003B,8f63e39c-6156,6.0,Air,Pending,97667c53-7fc7-4397
587afd9a-b33c,2023-09-17,001C,ded3cf55-583b,6.0,Air,In Transit,ad4af793-ba7b-4bcb
c7749e73-d6cb,2024-01-09,001C,42f13c70-0320,,Sea,In Transit,f6d3f1e3-6f46-420b
f63fe31d-b259,2023-11-29,005M,cc0ebd11-8a72,0.0,Sea,Delayed,3ac818cf-dcc8-40b4
d5640a49-bac0,2023-07-26,004U,f9ccb5c5-a0de,0.0,Land,Delayed,2437b7d7-eb36-4013
f9888b6d-c97c,2024-03-02,003B,c0d25217-383e,4.0,Sea,In Transit,09765570-3a9b-46e3
ecfbd72d-857f,2023-10-05,001P,3e1e8d5f-9fac,11.0,Air,Pending,4a6a5ea2-75ea-42f6
299122bf-f1d3,2024-02-01,002P,f3d16ae0-a986,16.0,Air,Pending,86fdc76d-deba-4687
5aaa5a33-704b,2023-08-06,005M,4620e10b-e2b3,12.0,Land,Delivered,8c7c5251-f0f5-4427
f719e4ce-eba3,2023-12-22,002P,8e2f7c28-da15,0.0,Land,Delayed,6753d9e6-6005-4c8e
2e1d1942-95cd,2023-12-26,001P,c8aa0a85-4444,7.0,Land,Delivered,f8a0ea31-2fb6-46ef
3b651f67-2fef,2023-06-26,001P,033e94f6-fc1c,0.0,Sea,Delayed,b211737b-b326-49c9
e84e9453-d983,2023-11-07,006P,3fd6fca9-026b,,Sea,Delivered,126e3039-7c27-4962
1051a5b2-d7cd,2024-03-07,005M,30b76476-de3f,4.0,Land,In Transit,2c9832d9-3e81-4846
c771a6c1-ac5f,2023-11-10,004U,796ee2f7-2b66,5.0,Air,Pending,2016db1d-a434-4441
12c540aa-fdf4,2024-02-15,003B,071395e6-de82,10.0,Land,Delivered,a122a2ba-f17f-4684
51f32628-86da,2023-10-12,003C,bb671d52-a5f9,1.0,Air,Delivered,34d83a3d-3f2d-4639
86c6d300-910a,2024-03-14,001P,a5ac004f-b4b1,6.0,Land,In Transit,a97cb78e-17f7-4d03
58a08254-4aeb,2024-04-26,003B,74c110ae-24ee,2.0,Land,Delivered,e2d5840a-158e-4129
2ab4b6f8-9373,2023-08-19,002P,ecad6d70-155a,1.0,Land,Pending,1c395b0f-343e-4308
34724475-fb91,2023-06-11,005M,d2c151a4-38ec,3.0,Air,Pending,d7afb8d3-3a3f-49ae
beca7b59-2936,2023-07-02,003C,d452da9b-03db,3.0,Sea,Pending,0dc9ed2f-db48-45e7
80ecc82e-2261,2023-12-31,001C,bb6bdac2-684b,5.0,Sea,Delivered,bab43176-eb3e-4269
19d623a5-3d19,2024-01-02,002P,8420e317-8fad,6.0,Land,Pending,300c1871-0d61-4c05
3a6d831f-d1da,2024-01-26,002P,c470cac8-2dde,1.0,Sea,Delivered,f91bcdc7-0de3-42f8
6256ed84-fe50,2023-10-09,003B,c99dac4f-5220,0.0,Land,Delayed,15841b2c-4bf6-443f
65c67fd4-5b39,2024-04-13,006P,5388cc79-07a1,9.0,Sea,Delivered,03301fbc-6d56-4fc3
cda729e6-b059,2024-04-03,002P,01c6f946-2258,0.0,Sea,Delayed,dc6d3e79-6b10-4b5b
39bce3f7-bb9d,2024-01-27,005M,2db4c7d9-331a,8.0,Sea,In Transit,731ca593-87a2-45c0
a2f7ac1a-c5c8,2023-09-23,005M,bd6cb261-8a84,8.0,Land,Delivered,e16d5db5-fedf-4b21
897fcb6f-5084,2023-08-27,001P,1a1b5a6b-bc34,0.0,Air,Delayed,21462b1a-4d1a-41b2
763a9578-491a,2023-10-26,003C,f04f9767-1566,7.0,Air,In Transit,828d3c20-e09d-48b0
9c19ce64-51c8,2024-02-06,003B,87d1610d-6bfd,3.0,Air,In Transit,9bc10c55-7c47-4fbb
9ea9d377-59ba,2024-04-21,005M,56668182-3149,6.0,Sea,In Transit,fef6d6b3-73fd-4461
41c0e9b3-9f1e,2023-07-07,002P,cf94f6b1-a526,0.0,Sea,Delayed,9f4bd8d9-b6fd-4e88
d3134d48-4057,2023-08-26,002P,cc0728dc-9473,13.0,Air,In Transit,d98d848b-6dac-4ffd
649ebe5f-f0a1,2024-04-27,002P,3479422c-f8a7,7.0,Land,In Transit,50162fa2-e9ae-4aba
8ce0029b-f308,2024-01-23,001E,0e1df25a-bed1,8.0,Sea,Pending,f345f2ea-edde-4c6f
cbb13ba5-6287,2023-08-12,004U,547e9585-2148,,Air,In Transit,ddabf2a7-1304-40ce
aaa3b99f-4840,2023-06-28,001C,093e21e2-d7ff,2.0,Sea,In Transit,da6f3ace-ad2d-4d00
de08f74b-1d3b,2023-09-28,006P,645b4c79-b18e,2.0,Air,Delivered,de80cc55-2c86-45c5
c191b743-d0ff,2023-08-28,006P,b61c3af9-cfa4,1.0,Land,In Transit,a9bb7020-c09c-469e
71f06380-d46f,2023-12-02,006P,fc5f9753-5c64,5.0,Land,Pending,5ea335a8-3f9d-4bf3
d7e5ef48-9f09,2023-07-20,004U,01d07c9e-dcce,2.0,Sea,Delivered,d1019273-a96e-44f7
a3c6fc73-c0c9,2023-11-28,002P,cdd78b83-17a9,10.0,Sea,In Transit,2e1dc78c-d05f-46b5
2c0b0df9-f130,2023-10-19,001E,403841dd-3c77,0.0,Land,Delayed,72a50fb1-22df-4f79
f6087734-428e,2023-08-28,005M,4acee121-3cfc,11.0,Land,In Transit,b0ad2f2e-6401-411a
8a0c736e-b48d,2023-06-01,002P,6f3ef8f5-4479,8.0,Land,Pending,b439a4be-968d-4a50
6053a493-fa19,2023-11-06,004U,2099feea-7f04,2.0,Sea,In Transit,ec8385d8-182e-4d6e
e5d60af9-0be8,2023-07-24,004U,5b6c68b2-8df5,13.0,Sea,Delivered,a7d859c5-591e-4ae8
eed396eb-74e2,2023-08-28,006P,2a808e48-d32d,2.0,Air,Pending,8a2334d8-8d6d-42f5
aa901c07-1a2b,2023-09-25,001E,726f9b89-51f9,2.0,Sea,Delivered,03f2991a-e03b-4e16
0284c6ab-9989,2024-01-21,005M,ad602b89-95d8,4.0,Air,Pending,075598d8-32fb-4578
c51d8be1-cc30,2023-09-29,006P,914fa8d6-ee56,2.0,Air,In Transit,7c118c00-c6e2-4b15
00066d34-cbfa,2023-08-26,001P,0db023dd-0804,2.0,Sea,In Transit,d50103fa-0389-4a2d
3aca26e0-378b,2023-12-07,001C,502d2125-2a2c,3.0,Air,Pending,bd54cf85-40ee-44db
d0ebd6a8-0804,2023-08-20,006P,ce41ff9b-8611,4.0,Air,Delivered,dcedbbad-2bf2-447c
74cc90a2-ed02,2024-03-13,006P,00f9b3e6-e3df,2.0,Land,Pending,25484234-5971-4fa3
8df170b1-8272,2023-11-10,003B,3113ca1c-6a3b,7.0,Land,Pending,6b58ade2-001a-46cb
629c2268-9baf,2024-04-19,001P,4aebb4d4-e346,,Sea,Pending,850b9a8a-9c6c-488b
b943735d-65a0,2024-03-19,001E,436fd6a7-f9c3,4.0,Air,Pending,9641c4f3-c9cd-4716
4c1ea851-a266,2024-04-23,006P,b17d3603-8a53,6.0,Air,Pending,2d5ab42f-660c-4d0b
99ed6446-fb9a,2023-09-15,001C,0abcd762-8496,1.0,Sea,Pending,f4ca94a2-39f4-49f1
bb55a374-2684,2024-03-14,003B,70cb81a2-5a18,,Land,Pending,46552a33-4e01-4fcb
3a954ac9-b848,2024-03-30,001P,7f7c5102-2f09,1.0,Air,In Transit,12cac8d2-fc2d-4b1c
0e82187c-2b2b,2024-03-22,003C,78144f79-e746,14.0,Land,Pending,f1f1a547-be33-4d11
0dfd4f83-86f7,2023-11-10,006P,255588b1-78c4,4.0,Land,Pending,75d261fd-7340-493b
7a4414db-a86c,2023-07-30,001E,36aafa87-aa91,0.0,Air,Delayed,bd04bfe1-9011-480d
a72f4cff-3279,2023-10-16,001E,9196c652-020e,4.0,Sea,In Transit,b32d5fc2-e190-4caa
803ea72a-4a31,2023-10-24,003B,21318d0c-db8c,7.0,Air,Delivered,7487128f-e067-4893
eda5241a-4d29,2023-06-03,001C,715be5ed-b017,5.0,Air,In Transit,b8693d4f-966a-40e6
eb308fc1-60af,2023-08-16,005M,e9bdc299-9fed,10.0,Air,In Transit,66fb34f8-c10e-4c3a
f4494155-7378,2023-08-23,006P,40f0f4ab-dd08,9.0,Sea,Delivered,957fff0c-4634-4296
ea031313-260e,2024-02-29,001P,a34cbe87-4003,3.0,Sea,Pending,0f64da46-d631-4543
cc4ac235-8b08,2023-09-12,002P,74fd1701-aa07,12.0,Air,In Transit,c4c4164c-db2c-4a32
f54cfa35-e9a7,2024-01-11,003B,66613d00-31c6,0.0,Land,Delayed,59d88e77-7617-4563
1cd69b7e-cd8e,2023-11-15,002P,196607b4-89c1,2.0,Land,In Transit,d90ea214-de5d-4dd3
14913ca0-1ced,2023-06-17,005M,601239ee-f03a,5.0,Air,Pending,40e89d7e-290e-48e1
3ddb38cf-899c,2024-02-27,001C,419fd643-0aed,3.0,Air,Delivered,8e1ac243-e56c-468e
9dfd5d13-0346,2024-03-17,001C,213a73f2-ea9e,6.0,Air,In Transit,49aa429d-9a10-474f
bbab5011-1d93,2023-10-20,006P,d659c8af-43c8,6.0,Air,In Transit,d725f848-b039-446b
834a362e-946b,2024-03-08,001E,31b5ed6e-6069,1.0,Air,In Transit,cfdbf7aa-c9c1-44ce
e4d9143a-c9f2,2023-11-22,001P,36fe7815-cf05,2.0,Land,In Transit,6594cdb5-1770-46b1
33a556cb-e465,2024-02-06,001P,767448ee-a25f,0.0,Sea,Delayed,6d68e408-ff66-4131
515eb0b1-487e,2023-09-30,002P,a8a0c338-f602,4.0,Air,In Transit,f5486fd6-0e0e-409a
842d6335-02a7,2023-12-29,004U,0902cd25-6e0a,9.0,Land,Delivered,9b43dd71-cb42-4f24
78494e9e-a2aa,2023-10-10,005M,aaef2520-7390,0.0,Sea,Delayed,6afb2431-8cb8-41ec
0e51377e-f802,2023-06-05,002P,8c07d4f6-8f38,14.0,Land,In Transit,374535c5-5fd6-4b07
4cad939f-e563,2023-09-02,001E,061b93be-08b8,0.0,Air,Delayed,acb92f6c-0825-4c4f
e8cd1c0f-9b64,2023-10-08,001P,e55c13a3-8f8b,5.0,Sea,Pending,cb1adc61-cdd1-47eb
00eea63a-a753,2024-02-20,003C,a7831dd9-5881,0.0,Sea,Delayed,09dec07d-3b93-47cc
834596e2-b5a1,2023-09-07,001E,7c497c64-319f,3.0,Land,Pending,df418c4f-dcd9-4c1d
ce1c7b09-f5a4,2024-01-30,002P,cbf1cd88-fc5a,14.0,Land,Delivered,d7a3b09c-93ac-4968
dedcc198-f383,2024-01-13,003C,7307b881-f50d,0.0,Land,Delayed,552f1b75-bb60-40b7
cb63510b-0e02,2023-09-12,002P,f082762f-d9e5,4.0,Air,Delivered,e0c12f60-7690-4c3a
81be572b-f083,2023-09-24,002P,889b6b49-f51a,9.0,Sea,Delivered,89aaaaf2-7c42-4066
82a4ebe8-7f2f,2023-06-26,001C,c2c6f41e-dde8,3.0,Land,Delivered,9aaffc1f-4c44-411f
54f48b74-57ea,2023-09-22,005M,ef9331aa-4a02,14.0,Land,In Transit,6d6bba6f-6294-4079
8e4532bf-399e,2023-12-27,003B,07a105df-9623,9.0,Land,Delivered,0846f44d-4474-478c
46e22328-d6ed,2024-03-06,001C,1f0baca9-17b7,0.0,Air,Delayed,e015c7af-a8a7-4873
